smiles,fitness,score,generation
C1=c2c(-c3scc4sccc34)cc3sc4cc5ccc6c[nH]cc6c5cc4c3cc2=CC1,,0.0,7.0
c1ccc(-c2cc3c4cscc4c4c5c6cscc6ccc5c5cscc5c4c3c3cscc23)cc1,11.672,0.81040585,7.0
C1=Cc2csc(-c3cc4ccc5c(ccc6ccc7cocc7c65)c4s3)c2C1,8.2517,0.0732919,7.0
c1cc2csc(-c3sc(-c4sc(-c5scc6sccc56)c5ccccc5c45)c4ccsc34)c2[nH]1,,0.0,7.0
c1ccc2c(-c3cc4c5cscc5c5c6cnccc6c6cocc6c5c4s3)cccc2c1,9.3838,0.399078,7.0
c1cncc(-c2cc3c4cscc4c4c5ccccc5c5cscc5c4c3o2)c1,8.2306,0.06681681,7.0
c1csc(-c2cc3c4cscc4c4c([nH]c5ccc6cocc6c54)c3s2)n1,7.6202,-0.12073302,7.0
c1cc2sc3c(ccc4ccc5c[nH]cc5c43)c2c2cscc12,6.9037,-0.32951713,7.0
c1ccc(-c2cc3c4cocc4c4c5ccccc5c5cscc5c4c3c3ccccc23)cc1,9.9273,0.53001213,7.0
c1ccc2c(c1)[nH]c1c3sc(-c4scc5sccc45)cc3c3cocc3c21,8.2252,0.065158606,7.0
C1=Cc2c(c3c4ccccc4c4cc(-c5scc6sccc56)cnc4c3c3cocc23)C1,8.7999,0.2378397,7.0
c1csc(-c2cc3c4cscc4c4c5cnccc5c5ccccc5c4c3c3cscc23)c1,9.8523,0.5131767,7.0
c1cc(-c2cc3[nH]c4c(ccc5cc[nH]c54)c3c3cscc23)c2cscc2c1,7.8988,-0.0353927,7.0
c1ccc2c(c1)ccc1c3cscc3c3c4c(cc(-c5cccc6cscc56)c5nsnc54)c4cocc4c3c21,11.1467,0.7470354,7.0
c1cncc(-c2sc(-c3sc(-c4scc5nccnc45)c4ccsc34)c3ccsc23)c1,8.6397,0.19071472,7.0
c1ccc(-c2sc(-c3sc(-c4scc5cc[nH]c45)c4ccsc34)c3ccsc23)cc1,9.7828,0.4972149,7.0
c1cc(-c2cc3c4ccccc4c4c5c6cocc6sc5ccsc5c3c3cscc23)c2cscc2c1,,0.0,7.0
c1cc(-c2sc(-c3scc4sc(-c3sc5ccsc56)c5ccoc45)c3sc2ccc2c[nH]cc23)c2c[nH]cc2c1,,0.0,7.0
c1coc(-c2cnc3c(c2)c2cocc2c2c4c5ccccc5c5ccccc5c4c4ccccc4c32)c1,10.007,0.54745555,7.0
c1cc2csc(-c3cnc4c(c3)sc3c4cnc4ccc5c[nH]cc5c43)c2s1,7.4222,-0.1803903,7.0
c1ncnc(-c2sc(-c3sc(-c4scc5ccsc45)c4ccsc34)c3ccsc23)n1,8.7012,0.20892274,7.0
C1=CCC(c2ccc(-c3ccc(-c4scc5c4CC=C5)c4cocc34)c3cocc23)c1,8.5774,0.17213511,7.0
c1ccc2c(c1)c(-c1scc3ccoc13)cc1cc3cnc4cc[nH]c4c3cc12,7.4972,-0.157924,7.0
c1cc2cnc3c4c5cscc5c(-c5scc6sccc56)cc4c4cscc4c3c2cn1,9.3088,0.37945473,7.0
C1=Cc2c(c3[nH]c4cc(-c5cccc6nsnc56)sc4c3c3ccccc23)C1,6.7768,-0.36394095,7.0
c1ccc(-c2sc(-c3sc(-c4cccnc4)c4ccsc344)c3ccsc23)cc1,,0.0,7.0
C1=CCC(c2cc3sc4c5ccccc5c5ccccc5c4c3c3cscc23)=C1,8.9189,0.27214706,7.0
c1ccc2c(c1)c1ccccc1c1c(-c3cc4sc5cc6ccsc6cc5c4c4cscc34)scc21,11.672,0.81040585,7.0
c1cc2cc3c(cc2cn1)Cc1ccc2ccccc2c1-3,4.9592,-0.73611736,7.0
C1=Cc2cnc3c4sc(-c5cccc6cscc56)cc4c4c[nH]cc4c3c2C1,7.3818,-0.19241613,7.0
c1cc(-c2cc3sc4c5c6cscc6ccc5cscc4c3c3cscc23)c2cscc2c1,8.72218,0.2151022,7.0
c1cc(-c2cc3c4cscc4c4c5c6cocc6ccc5c5cscc5c4c3cn2)c2cscc2c1,10.5985,0.66244245,7.0
c1ccc2c(c1)c1ccsc1c1c3cscc3c3cc(-c4scc5sccc45)c4cscc4c3c21,11.7335,0.81681633,7.0
c1ccc2c(c1)ccc1cc3cc4cc(-c5scc6occc56)c5nsnc5c4cc3c12,,0.0,7.0
c1csc(-c2ccc(-c3sc(-c4sc(-c5scc6sccc56)c5ccsc45)c4ccccc34)c2cscc2c1,,0.0,7.0
c1c[nH]c(-c2cc3ccc4cc5cccnc5cc4c3c3cscc23)c1,6.751,-0.37082356,7.0
c1cc2csc(-c3cc4c5c[nH]cc5c5c6occc6c6cscc6c5c4c4cocc34)c2[nH]1,9.3912,0.40099514,7.0
c1cc2c(-c3cnc4cc5c(cc4c3)c3cscc3c3ccc4cscc4c35)scc3ccsc3c2-1,11.0186,0.7290555,7.0
c1cc2c(cn1)c1c3nsnc3c3cc(-c4scc5sccc45)c4cocc4c3c1c1nsnc21,8.24,0.06970203,7.0
c1ccc2c(c1)c1cc(-c3scc4[nH]ccc34)cnc1c1sc3ccc4cscc4c3c21,9.1804,0.34506023,7.0
C1=c2c(-c3cccs3)cc3c4cscc4c4c5ccccc5c5cscc5c5cc4c3c2=CC1,,0.0,7.0
c1ccc2c(c1)c1c[nH]cc1c1c3c4c[nH]cc4c(-c4scc5cc[nH]c45)cc4cc3c3cscc3c21,,0.0,7.0
c1cc(-c2sc(-c3sc(-c4scc5sccc45)c4ccsc34)c3ccsc23)c2cscc2c1,11.7309,0.8165494,7.0
c1cc(-c2cc3[nH]c4c5ccccc5c5cscc5c4c3c3cscc23)c2cscc2c1,9.7854,0.49781835,7.0
C1=Cc2oc3c(oc4cc(-c5scc6sccc56)sc43)c2C1,6.753,-0.37029153,7.0
c1nc2c(-c3cc4c5c[nH]cc5c5c6c7cocc7ccc6c6nsnc6c5c4c4c[nH]cc34)scc2s1,9.1979,0.34980547,7.0
C1=c2ccc3[nH]c4c5oc(-c6scc7sccc67)cc5c5ccccc5c4c3c2=CC1,7.1284,-0.266406,7.0
c1cc2nsnc2c(-c2ccc3c(c2)c2cscc2c2c3c3c[nH]cc3c3ccc4cscc4c32)n1,9.1236,0.32953715,7.0
c1cc2nsnc2c(-c2cc3c4cscc4c4c5sccc5c5cscc5c4c3o3c5cscc5c5cscc5c4c3c3cscc23)n1,,0.0,7.0
c1cc2csc(-c3cc4c5cocc5c5c6c(ccc7nsnc76)c6cocc6c5c4c4cscc34)c2s1,10.8012,0.6960846,7.0
c1ccc2c(c1)c1cc(-c3scc4sccc34)c3cocc3c1c1sc3cc[nH]c3c21,9.3784,0.39767718,7.0
c1ccc(-c2cc3c4cscc4c4c5c6ccccc6ccc5c5cscc5c4c3c3cscc23)cc1,11.6105,0.8037951,7.0
c1cc(-c2sc(-c3sc(-c4scc5ccsc45)c4cc[nH]c34)c3sccc23)c2cscc2c1,10.9975,0.72599256,7.0
c1ccc(-c2sc(-c3sc(-c4cccc5ccccc45)c4ccsc34)c3ccsc23)cc1,10.3932,0.6254096,7.0
c1cncc(-c2cc3[nH]c4c5cnccc5oc4c3c3cscc23)c1,5.739,-0.6052991,7.0
C1=C(c2cccc3c[nH]cc23)Cc2c1c1c(c3c2sc2ccc4cocc4c23)=CCC=1,6.3434,-0.47389185,7.0
c1cncc(-c2cc3c4cscc4c4c(sc5ccc6ccccc6c54)c3s2)c1,8.6991,0.20830333,7.0
C1=c2c(-c3scc4ccsc34)cc3[nH]c4c5ccccc5c5cscc5c4c3c2=CC1,7.5969,-0.12780756,7.0
c1cc(-c2sc(-c3sc(-c4scc5sccc45)c4ccoc34)c3ccsc23)c2c[nH]cc2c1,10.529,0.6502434,7.0
c1csc(-c2ccc(-c3sc(-c4cccc5cscc45)c4sccc34)c3cscc23)c1,10.4547,0.6368207,7.0
c1ccc2c(c1)c1ccc3cocc3c1c1c3cscc3c3cc(-c4scc5sccc45)ccc3c21,11.2035,0.75467587,7.0
c1cc(-c2cc3c(c4ccccc24)-c2[nH]c4ccc5ccccc5c4c2C3)c2c[nH]cc2c1,8.1938,0.05551052,7.0
c1ccc(-c2cnc(-c3scc4c5ccccc5c5ccccc5c34)s2)cc1,7.9982,-0.004753411,7.0
c1c[nH]c(-c2cc3c4cscc4c4c5cnccc5c5ccccc5c4c3c3ccccc23)c1,9.0574,0.3112179,7.0
c1ccc(-c2sc(-c3sc(-c4cccs4)c4ccsc34)c3sccc23)cc1,9.3015,0.37752628,7.0
C1=Cc2c(-c3ccc(-c4scc5ccsc45)[nH]3)sc(-c3sc(-c4ccco4)c4ccsc34)c2C1,10.4589,0.63759005,7.0
c1cc(-c2sc(-c3cnc(-c4scc5sccc45)s3)c3occc23)c2cscc2c1,9.4427,0.41423798,7.0
c1ccc2c(-c3cc4c5cscc5c5c6ccccc6c6cscc6c5c4c4cocc34)cccc2c1,11.142,0.74639416,7.0
c1ccc2cc3c(cc2c1)c1nsnc1c1cc(-c2scc4ccsc24)c2c[nH]cc2c13,8.5754,0.17153668,7.0
C1=C(c2scc3sccc23)Cc2c1c1ccccc1c1c2ncc2ccc3cscc3c21,9.1288,0.33096588,7.0
c1csc(-c2cc3c4c[nH]cc4c4cc5ccc6cscc6c5cc4c3c3cocc23)c1,9.3169,0.3815912,7.0
c1cc2csc(-c3cc4sc5c6c7c[nH]cc7ccc6c6nsnc6c5c4c4cscc34)c2s1,9.8516,0.51301765,7.0
c1csc(-c2cc3oc4cc5ccccc5c5ccccc5c4c3c3cscc23)c1,,0.0,7.0
c1ccc2c(c1)[nH]c1c2c2ccccc2c2cc(-c3scc4ccoc34)c3cscc3c3ccc4cscc4c3c21,11.7945,0.82298195,7.0
c1ccc2c(c1)c1cc(-c3scc4sccc34)c3cscc3c1c1c3nsnc3c3c4cnccc4ccc3c21,11.0102,0.72783947,7.0
c1ccc2c(-c3scc4ccsc34)cc3cc4cnc5ccc6ccccc6c5c4cc3c2c1,9.7908,0.49906993,7.0
c1ccc(-c2ccc(-c3sc(-c4scc5[nH]ccc45)c4[nH]ccc34)c3cscc23)cc1,8.9879,0.29173374,7.0
C1=Cc2csc(-c3ccc4c(c3)c3ccccc3c3c5occc5c5cscc5c43)c2C1,9.4049,0.40453446,7.0
c1c[nH]c(-c2cc3cnc4c(sc5ccc6cscc6c54)c3c3c[nH]cc23)c1,7.2938,-0.21840769,7.0
c1ccc2c(c1)c1cc[nH]c1c1c3cscc3c3cc(-c4scc5sccc45)c4c[nH]cc4c3c21,10.2667,0.60107553,7.0
C1=CCC(c2cc3cnc4c5c6cscc6ccc5c5cscc5c4c3o2)=C1,7.9069,-0.032897532,7.0
c1coc(-c2sc(-c3sc(-c4scc5sccc45)c4ccsc34)c3ccsc23)c1,10.1092,0.56914556,7.0
c1cc2c3c[nH]cc3c3c(cnc4cc(-c5scc6ccoc56)c5c[nH]cc5c43)c2cn1,7.3735,-0.19487983,7.0
c1ccc(-c2cc3c4ccccc4c4c5cnccc5c5cscc5c4c3c3ccccc23)nc1,9.1243,0.32972956,7.0
c1cc2csc(-c3sc(-c4sc(-c5scc6sccc56)c5ccoc45)c4sccc34)c2o1,10.8554,0.7046006,7.0
c1cc2c(-c3cnc4c(ccc5c6c7cscc7ccc6c6c[nH]cc6c54)c3)scc2s1,9.1804,0.34506023,7.0
C1=C(c2cccs2)Cc2c1c1cscc1c1c2cnc2ccc3c(c21)=CCC=3,5.7256,-0.6079109,7.0
c1csc(-c2sc(-c3sc(-c4scc5occc45)c4ccsc34)c3sccc23)c1,10.1092,0.56914556,7.0
c1cc(-c2cc3c4cscc4c4c5sccc5c5c[nH]cc5c4c3[nH]2)c2cscc2c1,9.1135,0.32675755,7.0
C1=C(c2scc3ccsc23)Cc2c1c1cscc1c1c3c4c[nH]cc4c(c3c3nsnc23)C1,8.1543,0.043358922,7.0
c1cc2c(-c3cc4[nH]c5c6c7cocc7cc6c6c[nH]cc6c5c4c4nsnc34)scc2[nH]1,,0.0,7.0
c1ccc(-c2ccc(-c3ccc(-c4scc5ccoc45)c4cocc34)o2)cc1,7.8345,-0.05518073,7.0
C1=c2c(c3cc(-c4scc5nccnc45)c4cscc4c3c3cc4sccc4cc23)=CC1,7.0588,-0.2862301,7.0
c1ccc2c(c1)c1cc(-c3scc4sccc34)[nH]c1c1c3cscc3c3ccc4cscc4c3c21,11.0001,0.72637165,7.0
c1cc(-c2ccc(-c3sc(-c4cccc5ccccc45)c4sccc34)c3cocc23)c2cscc2c1,11.0779,0.73750913,7.0
c1cc2c(-c3cc4c5cscc5c5c6c(ccc7nsnc76)c6cocc6c5c4s3)scc2[nH]1,9.3831,0.39889646,7.0
c1coc(-c2cc3sc4c5c6cscc6ccc5c5ccccc5c4c3c3ccccc23)c1,9.9888,0.54351294,7.0
c1cnc2c(-c3cc4sc5cc6ccc7cscc7c6cc5c4c4cscc34)scc2n1,9.3088,0.37945473,7.0
C1=c2ccc3c4c(c5c6cnc(-c7scc7cc[nH]c77)cc6c6cscc6c5c3c2=CC1)=CCC=4,,0.0,7.0
c1cc2csc(-c3ccc(-c4sc(-c5scc5sccc56)c5ccoc45)c4cscc34)c2c[nH]1,,0.0,7.0
c1csc(-c2cc3sc4c5c6cocc6ccc5c5cscc5c4c3c3ccccc23)c1,10.0503,0.55673826,7.0
c1ccc2c(-c3cc4sc5c6ncccc6oc5c4c4ccccc34)cccc2c1,8.1691,0.04791367,7.0
c1ccc2c(-c3sc(-c4ccc(-c5scc6sccc56)cc4)c4ccsc34)cccc2c1,10.3932,0.6254096,7.0
c1csc(-c2cnc3c(ccc4c5c6c[nH]cc6ccc5c5cscc5c43)c2)c1,7.9657,-0.014774978,7.0
c1ncc(-c2cc3c4cscc4c4c5c6cscc6ccc5c5cscc5c4c3c3c[nH]cc23)s1,10.3951,0.62576616,7.0
C1=Cc2c(csc2-c2ccc(-c3sc(-c4scc5ccoc45)c4c3CC=C4)c3cscc23)C1,9.9716,0.53976464,7.0
c1cc2sc3c([nH]c4cc(-c5scc6occc56)c5cscc5c43)c2cn1,7.6202,-0.12073302,7.0
c1ccc(-c2cc3ncc4c5c6cscc6ccc5c5cocc5c5ccccc5c4c3c3cscc23)cc1,10.9056,0.71231115,7.0
c1cnc2c(-c3ccc4c(c3)c3c[nH]cc3c3c5sccc5c5cscc5c43)scc2n1,8.5754,0.17153668,7.0
c1cc(-c2ccc3c(c2)c2ccccc2c2c3ccc3ccc4cscc4c32)c2cscc2c1,10.3958,0.6258974,7.0
C1=Cc2csc(-c3cnc(-c4sc(-c5scc6ccoc56)c5c4=CCC=5)s3)c2C1,,0.0,7.0
c1cc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3ccsc23)c2cscc2c1,11.7309,0.8165494,7.0
C1=Cc2csc(-c3cc4oc5c6occc6c6cc[nH]c6c5c4c4c3=CCC=4)c2C1,6.076,-0.53529745,7.0
c1cc(-c2sc(-c3sc(-c4scc5nccnc45)c4ccoc34)c3ccsc23)c2cocc2c1,9.5224,0.4343897,7.0
c1cc(-c2cc3c4nsnc4c4c(oc5ccc6cscc6c54)c3s3sc2c2c[nH]cc2c1,,0.0,7.0
c1ccc2c(c1)c1cc(-c3cncc3nsnc3c1c1c3cocc3c3ccc4cscc4c3c21,,0.0,7.0
C1=Cc2csc(C3=Cc4c(c5sc6ccc7nsnc7c6c5c5cscc45)C3)c2C1,8.0014,-0.0037665963,7.0
C1=Cc2csc(-c3cc4[nH]c5c6[nH]ccc6oc5c4c4cscc34)c2C1,6.9079,-0.32836205,7.0
C1=Cc2c(c3sc4c(c3c3ccccc23)CC(c2scc3ccsc23)=C1,,0.0,7.0
c1cc2csc(-c3ccc4c(c3)ncc3c4ccc4ccsc43)c2s1,7.5459,-0.14324635,7.0
C1=c2ccc3c4cscc4c4c5ccccc5cnc4c3c2=CC1,4.7206,-0.76804084,7.0
c1cc2c(-c3sc(-c4scc5oc4c5c(ccc6nsnc65)c5c4c4cscc34)sc3ccsc3c2)c2cscc12,,0.0,7.0
C1=c2ccc3c4cocc4c4c5ccc(-c6cncc7nsnc67)cc5[nH]c4c3c2=CC1,5.2519,-0.6919489,7.0
c1cc(-c2ccc3c(c2)sc2c4ccccc4c4cocc4c32)c2cscc2c1,8.8356,0.24819875,7.0
c1ccc2cc3c4cocc4c4cc(-c5scc6occc56)c5cscc5c4c3cc2c1,9.5818,0.4491328,7.0
c1csc(-c2sc(-c3ccc(-c4scc5sccc45)c4cscc34)c3ccsc23)c1,10.5162,0.64795923,7.0
c1ccc2c(c1)c1ccc3cscc3c1c1sc3cc(-c4scc5occc45)c4cscc4c3c21,11.265,0.7627238,7.0
C1=Cc2csc(-c3cc4c5cscc5c5c6c(ccc7nsnc76)c6cscc6c5c4[nH]3)c2C1,9.2062,0.35204983,7.0
c1cc(-c2cc3cc4c5cscc5c5c6occc6ccc5c5cscc5c4c3c3ccccc23)c2c[nH]cc2c1,,0.0,7.0
c1csc(-c2sc(-c3sc(-c4sc(-c5scc6sccc56)c5ccsc45)c4sccc34)c3ccsc23)c1,13.5209,0.9352077,7.0
c1ccc2c(c1)ccc1c3ccccc3c(-c3scc4sccc34)cc3ccccc3c21,6.68306,-0.38875252,7.0
c1c[nH]c(-c2cc3cc4c5ccccc5c5ccc6cscc6c5c4cc3c3cscc23)c1,9.7239,0.4834181,7.0
c1ccc2c(c1)cnc1c3ccc(-c4scc5sccc45)cc3c3ccccc3c21,8.6376,0.19009078,7.0
c1ccc2c(c1)ccc1c3cscc3c3c([nH]c4ccoc43)c21,6.4352,-0.4516468,7.0
C1=C(c2cccc3c[nH]cc23)Cc2c1c1c(c3c2cnc2ccccc23)=CCC=1,4.9307,-0.74011797,7.0
c1ccc2c(c1)c1ccc3c[nH]cc3c1c1c3cscc3c3cc(-c4scc5sccc45)ccc3c21,10.9386,0.71728814,7.0
c1ccc2c(c1)c1c[nH]cc1c1c3ncc(-c4scc5sccc45)cc3oc21,7.5587,-0.13937765,7.0
C1=Cc2csc(-c3cc4c5c[nH]cc5c5c6ccccc6c6ccccc6c5c4o3)c2C1,8.6715,0.20014703,7.0
c1ccc(-c2cc3cc4c5cscc5c5ccsc5c4cc3c3cscc23)cc1,9.3041,0.37821352,7.0
C1=CCC(c2cc3c4c[nH]cc4c4cc5ccc6cscc6c5cc4c3c3c[nH]cc23)=C1,8.6668,0.19875503,7.0
c1coc(-c2sc(-c3sc(-c4scc5ccsc45)c4sccc34)c3ccsc23)c1,10.1092,0.56914556,7.0
c1cnc2c(c1)c1nsnc1c1c3sccc3c3cscc3c3cccnc31,,0.0,7.0
C1=CCC(c2cc3sc4c5ncccc5sc4c3c3cscc23)=C1,7.2222,-0.23933089,7.0
C1=Cc2c(csc2-c2sc(-c3sc(-c4ccc[nH]4)c4occc34)c3ccsc23)C1,8.7304,0.21751845,7.0
c1cncc(-c2sc(-c3sc(-c4scc5ccsc45)c4cc[nH]c34)c3sccc23)c1,9.1778,0.34435368,7.0
C1=C(c2ccco2)Cc2c1c1ccccc1c1c2sc2ccc3cocc3c21,7.6436,-0.11361587,7.0
c1ccc2c(c1)c1cc(-c3scc4sccc34)sc1c1c3c[nH]cc3c3cc[nH]c3c21,9.1135,0.32675755,7.0
C1=CCC(c2cnc3c(ccc4c5c6cocc6ccc5c5cocc5c43)c2)=C1,7.3769,-0.19387096,7.0
c1ccc2c(c1)c1cccnc1c1c3nsnc3c3cc(-c4scc5sccc45)ccc3cc12,,0.0,7.0
C1=Cc2csc(-c3sc(-c4ccc(-c5scc6ccoc56)cn4)c4[nH]ccc34)c2C1,8.0639,0.015506506,7.0
c1ccc2c(c1)c(-c1scc3sccc13)cc1c3nsnc3c3c4cnccc4c4cscc4c3c21,9.857,0.51424384,7.0
C1=C(c2ccco2)Cc2c1c1c(c3c2ccc2ccc4ccccc4c23)=CCC=1,5.8006,-0.59312385,7.0
C1=Cc2csc(-c3cc4c5c[nH]cc5c5c6ccccc6oc5c4c4cocc34)c2C1,8.2645,0.077216744,7.0
C1=c2ccc3c4c(c5c6sc(-c7scc7[nH]ccc67)c6cscc6c5c3c2=CC1)=CCC=4,,0.0,7.0
c1coc(-c2cc3sc4c5c6cscc6ccc5c5cscc5c4c3c3ccccc23)c1,10.0503,0.55673826,7.0
c1cc(-c2cc3c4cocc4c4c5c6ccccc6ccc5c5nsnc5c4c3cn2)c2cocc2c1,8.8585,0.25481415,7.0
c1ccc2c(c1)c1cc(-c3nccc4nsnc34)ccc1c1c3cscc3c3ccc4cscc4c3cc21,,0.0,7.0
c1cc2c(-c3sc(-c4sc(-c5scc6ccsc56)c5sccc45)c4ccsc34)scc2s1,11.7924,0.82277274,7.0
c1ccc2c(-c3ccc(-c4sc(-c5scc6ccsc56)c5cc[nH]c45)c4cscc34)cccc2c1,10.8745,0.70755434,7.0
C1=c2c(-c3cccs3)cc3cc4c5cscc5c5ccc6cscc6c5c4cc3c2=CC1,8.2688,0.07853484,7.0
c1ccc2c(c1)c1ccc3cscc3c1c1c3cscc3c3cc(-c4scc5ccsc45)c4cscc4c3c21,12.8867,0.90565515,7.0
c1cc2sc3c4c5cocc5c(-c5scc6sccc56)cc4c4cscc4c3c2c2c[nH]cc12,10.5931,0.6615068,7.0
c1cc(-c2sc(-c3sc(-c4scc5occc45)c4ccoc34)c3ccsc23)c2cscc2c1,10.7939,0.6949223,7.0
c1ccc2c(-c3cc4cnc5c(ncc6ccsc65)c4c4cscc34)cccc2c1,8.0326,0.0058552027,7.0
c1cc2c3cscc3c3c4[nH]c(-c5scc6sccc56)cc4c4cscc4c3c2cn1,9.2419,0.3616575,7.0
c1ncc(-c2ccc3c(c2)c2cscc2c2c4sccc4sc32)s1,7.6074,-0.12462109,7.0
c1csc(-c2ccc(-c3sc(-c4scc5ccsc45)c4ccccc34)[nH]2)c1,8.5681,0.16935074,7.0
c1ccc2c(-c3scc4ccsc34)ccc(-c3ccc(-c4scc5cc[nH]c45)s3)c2c1,9.7213,0.4828037,7.0
c1ccc2c(c1)c1cc3cc(-c4scc5sccc45)c4cscc4c3c1c1nsnc21,,0.0,7.0
c1ccc2c(c1)c(-c1scc3ccoc13)cc1c3cscc3c3c4ccccc4c4cscc4c3c21,11.2035,0.75467587,7.0
c1cc2c([nH]1)-c1c(c3c4cscc4c(-c4scc5sccc45)cc3c3cocc13)C2,8.6432,0.19175458,7.0
c1cc2c3cscc3c3c4c5cocc5c(-c5scc6sccc56)cc4c4cscc4c3c2o1,10.858,0.7050041,7.0
C1=Cc2csc(-c3ccc4c(c3)ncc3c5ncccc5sc43)c2C1,6.2955,-0.48526597,7.0
c1cc2csc(-c3cc4c5cscc5c5c6c(ccc7nsnc76)c6cocc6c5c4s3)c2o1,9.648,0.46527946,7.0
c1c[nH]c(-c2sc(-c3scc4cc5ccccc5c5ccccc5c34)c3ccsc23)c1,,0.0,7.0
C1=Cc2c(csc2-c2cc3sc4c5sccc5c5c(c4c3c3cscc23)=CCC=5)C1,7.7464,-0.08222002,7.0
C1=CCC(c2sc(-c3cnc(-c4scc5occc45)s3)c3ccsc23)=C1,7.9043,-0.03369844,7.0
c1cc(-c2cc3c4cscc4c4c5cnccc5oc4c3c3cscc23)c2cscc2c1,9.4453,0.41490185,7.0
c1ccc2c(c1)c1cc(-c3scc4sccc34)sc1c1c3c[nH]cc3c3ccc4c[nH]cc4c3c21,10.2667,0.60107553,7.0
c1cc(-c2ccc3c(c2)[nH]c2c4c(ccc5cscc54)cc32)c2cscc2c1,,0.0,7.0
c1ccc2c(-c3cc4c5cscc5c5c6ccccc6c6c[nH]cc6c5c4s3)cccc2c1,9.7239,0.4834181,7.0
c1cc2c(-c3cc4sc5c(ccc6ccc7cocc7c65)c4c4cscc34)scc2[nH]1,9.3784,0.39767718,7.0
c1ccc2c(c1)c1cc3ccc4cocc4c3cc1c1sc(-c3scc4[nH]ccc34)cc21,9.3169,0.3815912,7.0
c1ccc2c(c1)c1cc(-c3scc4sccc34)c3cscc3c1c1sc3ccncc3c21,9.9138,0.52701175,7.0
c1cncc(-c2cc3c4c[nH]cc4c4c(sc5ccc6ccccc6c54)c3c3cocc23)c1,8.6504,0.1938926,7.0
c1cc(-c2cc3[nH]c4c(c3c3nsnc23)Cc2ccc3cscc3c2-2)c2cscc2c1,,0.0,7.0
C1=Cc2csc(-c3cc4c5c[nH]cc5c5c6occc6c6cscc6c5c4c4cscc34)c2C1,9.9477,0.53452075,7.0
c1cc(-c2cc3[nH]c4c(cnc5ccc6cocc6c54)c3c3cscc23)c2cscc2c1,8.7119,0.21207643,7.0
c1ccc2c(c1)c1cc(-c3scc4sccc34)c3nsnc3c1c1c3nsnc3c3c(ccc4ccsc43)c21,10.4667,0.6390153,7.0
c1c[nH]c(-c2ccc(-c3ccc(-c4scc5cc[nH]c45)o3)c3c[nH]cc23)c1,6.6328,-0.4018299,7.0
c1cc(-c2cc3sc4c5ccccc5sc4c3c3ccccc23)c2cscc2c1,9.3041,0.37821352,7.0
c1ncc(-c2cc3ncc4c5c6cscc6ccc5c5cscc5c4c3s2)s1,8.1556,0.043759108,7.0
c1cc2csc(-c3ccc(-c4sc(-c5scc5sccc54)c4ccoc34)c2cn1,,0.0,7.0
c1cc2c(-c3cc4c5cscc5c5c6occc6c6c(ccc7c6cscc6c54)c4cscc34)scc2s1,,0.0,7.0
C1=Cc2csc(-c3ccc4c(c3)c3cocc3c3c4sc4ccc5c[nH]cc5c43)c2C1,8.733,0.2182821,7.0
c1ccc2c(-c3cc4c5nsnc5c5c6c(ccc7nsnc76)c6cscc6c5c4[nH]3)cccc2c1,8.5186,0.15448606,7.0
C1=C(c2cccc3c[nH]cc23)Cc2c1sc1c2sc2ccc3c(c21)=CCC=3,5.6587,-0.62075484,7.0
c1cc(-c2cc3sc4c5sccc5c5cscc5c4c3c3c[nH]cc23)c2cscc2c1,9.8469,0.51194894,7.0
c1cc2c3c[nH]cc3c(-c3cc4c(ccc5nsnc54)c4cocc34)cc2c2cocc12,7.6384,-0.11519855,7.0
c1ncc(-c2cc3c4cscc4c4c(ncc5ccc6c[nH]cc6c54)c3c3cocc23)s1,8.1069,0.028760672,7.0
c1ncnc(-c2ccc(-c3sc(-c4scc5occc45)c4ccsc34)c3c[nH]cc23)n1,7.4378,-0.17573202,7.0
c1ccc2c(c1)c1cc(-c3scc4ccsc34)c3c[nH]cc3c1c1c3c[nH]cc3c3cc[nH]c3c21,9.5333,0.43711305,7.0
c1csc(-c2cc3c4cscc4c4c(ccc5ccc6cscc6c54)c3c3ccccc23)c1,10.4573,0.63729703,7.0
c1cc2csc(-c3cc4[nH]c5c6c7cscc7ccc6c6cocc6c5c4c4nsnc34)c2o1,8.9146,0.27091897,7.0
c1cc(-c2ccc3c(c2)[nH]c2c4c5c[nH]cc5ccc4c4cocc4c32)c2cscc2c1,8.5835,0.17395985,7.0
C1=C(c2cccc3c[nH]cc23)Cc2c1c1cscc1c1c3sccc3c3cscc3c21,9.0619,0.31247067,7.0
C1=Cc2csc(-c3sc(-c4sc(-c5cccc6ccccc56)c5ccsc5c45)c4sccc34)c2C1,,0.0,8.0
C1=CCC(c2cc3c4c[nH]cc4c4c5ccccc5c5cscc5c4c3c3c[nH]cc23)=C1,8.6668,0.12291467,8.0
c1csc(-c2ccc3c(c2)c2cocc2c2c4c5cscc5ccc4c4cscc4c32)c1,10.0503,0.41783702,8.0
c1ccc2c(c1)c1cc(-c3scc4ccsc34)ccc1c1c3cscc3c3ccc4cscc4c3c21,11.672,0.6761333,8.0
c1coc(-c2sc(-c3ncc(-c4cccc5c[nH]cc45)c4nsnc34)c3sccc23)c1,7.4378,-0.16067898,8.0
c1c[nH]c(-c2cc3c4cscc4c4c5c6cscc6ccc5c5cscc5c4c3c3nsnc23)c1,9.7901,0.3666935,8.0
